,client_msg_id,type,text,user,ts,team,attachments,blocks,files,upload,display_as_bot,subtype,username,bot_id,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,subscribed,reactions,bot_link,edited,pinned_to,pinned_info,inviter,x_files,root,topic,purpose,old_name,name,parent_user_id,icons
95,,message,"Scanning Team Request 
 
 We have received your summons, O mighty one(s). 
 
 To request scanner help, use this google form: <https://forms.gle/fcs4RpepSr6fjS588> 
 
 For additional support, contact @Andrew Z - Scanning Lead (or @Ryan Chou - RychuTheLegend)",slackbot,1587582866.142600,,"[{'service_name': 'Google Docs', 'title': 'Scanning Request', 'title_link': 'https://forms.gle/fcs4RpepSr6fjS588', 'text': 'This is the <http://endCoronavirus.org|endCoronavirus.org> Scanning Help Request Form', 'fallback': 'Google Docs: Scanning Request', 'image_url': 'https://lh3.googleusercontent.com/RIt42DVp51RfDGBJqk3QC0AE-GLUQpI2qYITOrHp04rRzANP_xfZAA25S7zbMrx4lvflpBM', 'image_width': 333, 'image_height': 250, 'from_url': 'https://forms.gle/fcs4RpepSr6fjS588', 'image_bytes': 53664, 'service_icon': 'http://ssl.gstatic.com/docs/forms/device_home/ios_120.png', 'id': 1, 'original_url': 'https://forms.gle/fcs4RpepSr6fjS588'}]",,,,,slackbot_response,,,,,,,,,,,,,,,,,,,,,,
96,e96e94d6-c2f5-455a-bd73-069fd167a2e9,message,accio scanning,marty,1587582865.142500,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'DN++', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'accio scanning'}]}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
97,,message,and i've officially joined in case anyone has any questions,ross,1587581181.142200,T2DRR8UNB,"[{'fallback': ""[April 18th, 2020 1:33 PM] yaneer: &gt; *From:*\xa0Ross Epstein\xa0\n&gt; *Subject:\xa0foot traffic data for COVID-19 response*\n&gt; *Date:*\xa0April 17, 2020 at 6:43:37 PM EDT\n&gt; *To:*\xa0<mailto:yaneer@necsi.edu|yaneer@necsi.edu>\n&gt; \n&gt; Yaneer -\n&gt; \n&gt; SafeGraph is making its aggregated foot traffic data available for free to help combat the spread of COVID-19. Data includes foot traffic on every commercial place in the U.S. and Canada … and also foot traffic within census block groups.\n&gt; \n&gt; In this emergency we are giving away the data (at no cost). We are currently working with over 1000 academic groups, government agencies, and task forces including the City of Los Angeles, San Francisco, California Governor's office, Louisville, KY, MIT, Harvard, Brookings, McKinsey, Bain, and many more… we are all collaborating together (we have a shared Slack channel) and working around the clock.\n&gt; \n&gt; Here is some of the published research we are seeing (just in the past few days) -\xa0<https://www.safegraph.com/publications>\xa0including the CDC\xa0<https://www.cdc.gov/mmwr/volumes/69/wr/mm6915e2.htm?s_cid=mm6915e2_w>\n&gt; \n&gt; We are already saving a lot of lives.\n&gt; \n&gt; If your team is interested in building on top of our location data, please send them this form to get started (<https://www.safegraph.com/covid-19-data-consortium>) or\xa0<https://www.safegraph.com/contact-sales?utm_medium=email&amp;utm_source=interseller&amp;utm_campaign=COVID-19-support&amp;utm_content=Consultant-Outreach&amp;is=5e9603d31703bf6363952ca8|get in touch>\xa0with our team. Would love to help with your efforts.\n&gt; \n&gt; - Ross Epstein\n&gt; Chief of Staff, SafeGraph\n&gt; \n&gt; p.s. here is an example of how the data can be useful:\n&gt; <https://www.safegraph.com/dashboard/covid19-commerce-patterns>\n"", 'ts': '1587242005.004000', 'author_id': 'U2ED1L71D', 'author_subname': 'Yaneer Bar-Yam', 'channel_id': 'C010KQ9TC1W', 'channel_name': 'analytics-scanning', 'is_msg_unfurl': True, 'is_thread_root_unfurl': True, 'text': ""&gt; *From:*\xa0Ross Epstein\xa0\n&gt; *Subject:\xa0foot traffic data for COVID-19 response*\n&gt; *Date:*\xa0April 17, 2020 at 6:43:37 PM EDT\n&gt; *To:*\xa0<mailto:yaneer@necsi.edu|yaneer@necsi.edu>\n&gt; \n&gt; Yaneer -\n&gt; \n&gt; SafeGraph is making its aggregated foot traffic data available for free to help combat the spread of COVID-19. Data includes foot traffic on every commercial place in the U.S. and Canada … and also foot traffic within census block groups.\n&gt; \n&gt; In this emergency we are giving away the data (at no cost). We are currently working with over 1000 academic groups, government agencies, and task forces including the City of Los Angeles, San Francisco, California Governor's office, Louisville, KY, MIT, Harvard, Brookings, McKinsey, Bain, and many more… we are all collaborating together (we have a shared Slack channel) and working around the clock.\n&gt; \n&gt; Here is some of the published research we are seeing (just in the past few days) -\xa0<https://www.safegraph.com/publications>\xa0including the CDC\xa0<https://www.cdc.gov/mmwr/volumes/69/wr/mm6915e2.htm?s_cid=mm6915e2_w>\n&gt; \n&gt; We are already saving a lot of lives.\n&gt; \n&gt; If your team is interested in building on top of our location data, please send them this form to get started (<https://www.safegraph.com/covid-19-data-consortium>) or\xa0<https://www.safegraph.com/contact-sales?utm_medium=email&amp;utm_source=interseller&amp;utm_campaign=COVID-19-support&amp;utm_content=Consultant-Outreach&amp;is=5e9603d31703bf6363952ca8|get in touch>\xa0with our team. Would love to help with your efforts.\n&gt; \n&gt; - Ross Epstein\n&gt; Chief of Staff, SafeGraph\n&gt; \n&gt; p.s. here is an example of how the data can be useful:\n&gt; <https://www.safegraph.com/dashboard/covid19-commerce-patterns>\n"", 'author_name': 'Yaneer Bar-Yam', 'author_link': 'https://necsi-edu.slack.com/team/U2ED1L71D', 'author_icon': 'https://avatars.slack-edge.com/2020-03-01/966407855889_dd8947e39a0d7f0019c3_48.jpg', 'mrkdwn_in': ['text'], 'color': 'D0D0D0', 'from_url': 'https://necsi-edu.slack.com/archives/C010KQ9TC1W/p1587242005004000?thread_ts=1587242005004000&cid=C010KQ9TC1W', 'is_share': True, 'footer': 'Thread in #analytics-scanning'}]","[{'type': 'rich_text', 'block_id': 'wQ4', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""and i've officially joined in case anyone has any questions""}]}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
98,,message,<@U012CDPA6FJ> has joined the channel,achokolat,1587515323.136600,,,,,,,channel_join,,,,,,,,,,,,,,UUPTPUHCK,,,,,,,,
99,D3EA2431-221A-43B6-B09A-5770584F86FD,message,,narcolepticartist,1587510358.135700,,,"[{'type': 'rich_text', 'block_id': 'Zhgh', 'elements': []}]","[{'id': 'F012N52L18R', 'created': 1587510353, 'timestamp': 1587510353, 'name': 'Image from iOS.jpg', 'title': 'Image from iOS', 'mimetype': 'image/jpeg', 'filetype': 'jpg', 'pretty_type': 'JPEG', 'user': 'U0118UMBF1B', 'editable': False, 'size': 955733, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T2DRR8UNB-F012N52L18R/image_from_ios.jpg', 'url_private_download': 'https://files.slack.com/files-pri/T2DRR8UNB-F012N52L18R/download/image_from_ios.jpg', 'thumb_64': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N52L18R-1d67268289/image_from_ios_64.jpg', 'thumb_80': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N52L18R-1d67268289/image_from_ios_80.jpg', 'thumb_360': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N52L18R-1d67268289/image_from_ios_360.jpg', 'thumb_360_w': 270, 'thumb_360_h': 360, 'thumb_480': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N52L18R-1d67268289/image_from_ios_480.jpg', 'thumb_480_w': 360, 'thumb_480_h': 480, 'thumb_160': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N52L18R-1d67268289/image_from_ios_160.jpg', 'thumb_720': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N52L18R-1d67268289/image_from_ios_720.jpg', 'thumb_720_w': 540, 'thumb_720_h': 720, 'thumb_800': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N52L18R-1d67268289/image_from_ios_800.jpg', 'thumb_800_w': 800, 'thumb_800_h': 1067, 'thumb_960': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N52L18R-1d67268289/image_from_ios_960.jpg', 'thumb_960_w': 720, 'thumb_960_h': 960, 'thumb_1024': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N52L18R-1d67268289/image_from_ios_1024.jpg', 'thumb_1024_w': 768, 'thumb_1024_h': 1024, 'original_w': 2048, 'original_h': 2732, 'thumb_tiny': 'AwAwACO0bKH0P/fVJ9jh/ut+dWT1pCOev60AQLbQo2dpJHqc002sGSdp/Op2+8aSgBgs4v8Aa/76o+xxf7X/AH1VgdKKAEPWk70jZz2oyfUUANJ5oyf8ig9aT86AJV6UtIvSloAjbG40fL6mhgdx4pMH0NACkc0bT6UEHPQ0mD6GgCWigdKKAP/Z', 'permalink': 'https://necsi-edu.slack.com/files/U0118UMBF1B/F012N52L18R/image_from_ios.jpg', 'permalink_public': 'https://slack-files.com/T2DRR8UNB-F012N52L18R-ead336b6f1', 'is_starred': False, 'has_rich_preview': False}]",True,False,,,,,,,,,,,,,,,,,,,,,,,
100,38D8E1C1-5AB2-43F0-BE39-885851BB46A5,message,,narcolepticartist,1587510267.135400,,,"[{'type': 'rich_text', 'block_id': 'm2x', 'elements': []}]","[{'id': 'F012N50E389', 'created': 1587510263, 'timestamp': 1587510263, 'name': 'Image from iOS.png', 'title': 'Image from iOS', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U0118UMBF1B', 'editable': False, 'size': 911806, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T2DRR8UNB-F012N50E389/image_from_ios.png', 'url_private_download': 'https://files.slack.com/files-pri/T2DRR8UNB-F012N50E389/download/image_from_ios.png', 'thumb_64': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N50E389-03a20d2677/image_from_ios_64.png', 'thumb_80': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N50E389-03a20d2677/image_from_ios_80.png', 'thumb_360': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N50E389-03a20d2677/image_from_ios_360.png', 'thumb_360_w': 270, 'thumb_360_h': 360, 'thumb_480': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N50E389-03a20d2677/image_from_ios_480.png', 'thumb_480_w': 360, 'thumb_480_h': 480, 'thumb_160': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N50E389-03a20d2677/image_from_ios_160.png', 'thumb_720': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N50E389-03a20d2677/image_from_ios_720.png', 'thumb_720_w': 540, 'thumb_720_h': 720, 'thumb_800': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N50E389-03a20d2677/image_from_ios_800.png', 'thumb_800_w': 800, 'thumb_800_h': 1067, 'thumb_960': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N50E389-03a20d2677/image_from_ios_960.png', 'thumb_960_w': 720, 'thumb_960_h': 960, 'thumb_1024': 'https://files.slack.com/files-tmb/T2DRR8UNB-F012N50E389-03a20d2677/image_from_ios_1024.png', 'thumb_1024_w': 768, 'thumb_1024_h': 1024, 'image_exif_rotation': 1, 'original_w': 2048, 'original_h': 2732, 'thumb_tiny': 'AwAwACOybOEdQ3/fVOa3hYDKYx6cVK/WkzQBB9kh/ut+dH2SH+63/fVT0lAEf2KL0b/vqj7FF6N/31VmigBj9aSlfrSUAFJS0fjQBJRRRQAx/vU2nMCWpNp9KAFzRuo2mjYaAH0UUUAf/9k=', 'permalink': 'https://necsi-edu.slack.com/files/U0118UMBF1B/F012N50E389/image_from_ios.png', 'permalink_public': 'https://slack-files.com/T2DRR8UNB-F012N50E389-1c217a057f', 'is_starred': False, 'has_rich_preview': False}]",True,False,,,,,,,,,,,,,,,,,,,,,,,
101,9BCD6D06-1E18-42C3-A55C-8D83B121C984,message,"Show viral spread, 3 reactions to it, and fallout.  This a dumb idea?",narcolepticartist,1587509751.135100,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': '+BS2', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Show viral spread, 3 reactions to it, and fallout.  This a dumb idea?'}]}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
102,82A3CB32-83B9-43D3-9295-DD1E62A3D179,message,"Project “cats cradle”: need fluent, MatLab, python, and/or Mathematics programmers for simulations..",narcolepticartist,1587509206.133100,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'JgmQu', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Project “cats cradle”: need fluent, MatLab, python, and/or Mathematics programmers for simulations..'}]}]}]",,,,,,,1587509206.133100,4.0,2.0,1588224107.232200,"['U010ZTY2A5V', 'U0118UMBF1B']",False,,,,,,,,,,,,,,
103,,message,"<@U010ERKTCAK> set the channel topic: Scanning helps to find info for other ECV projects/channels/teams.
To get started as a scanner, join <#C010KQ9TC1W|analytics-scanning> and introduce yourself!  check pinned posts for the Scanning Welcome Doc and active projects!",theclinco,1587507189.130000,,,,,,,channel_topic,,,,,,,,,"[{'name': '100', 'users': ['UUPTPUHCK'], 'count': 1}]",,,,,,,,"Scanning helps to find info for other ECV projects/channels/teams.
To get started as a scanner, join <#C010KQ9TC1W|analytics-scanning> and introduce yourself!  check pinned posts for the Scanning Welcome Doc and active projects!",,,,,
104,,message,"<@U010ERKTCAK> set the channel topic: Scanning helps find info for other ECV projects/channels/teams.
To get started as a scanner, join <#C010KQ9TC1W|analytics-scanning> and introduce yourself!  check pinned posts for the Scanning Welcome Doc and active projects!",theclinco,1587507157.129900,,,,,,,channel_topic,,,,,,,,,,,,,,,,,"Scanning helps find info for other ECV projects/channels/teams.
To get started as a scanner, join <#C010KQ9TC1W|analytics-scanning> and introduce yourself!  check pinned posts for the Scanning Welcome Doc and active projects!",,,,,
105,,message,<@U010ERKTCAK> set the channel topic: Active Projects,theclinco,1587506937.129800,,,,,,,channel_topic,,,,,,,,,,,,,,,,,Active Projects,,,,,
106,40be41e6-7253-4c9c-9521-99d2f961c0f9,message,"Interesting bit from <@UV0ETEM7W>:
<https://www.biorxiv.org/content/10.1101/2020.03.30.015347v1.full.pdf>",zamorajandrew,1587504055.128900,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': '4T8H', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Interesting bit from '}, {'type': 'user', 'user_id': 'UV0ETEM7W'}, {'type': 'text', 'text': ':\n'}, {'type': 'link', 'url': 'https://www.biorxiv.org/content/10.1101/2020.03.30.015347v1.full.pdf'}]}]}]",,,,,,,1587504055.128900,4.0,2.0,1587519569.137700,"['U01110U5YRL', 'UV0ETEM7W']",False,,,,,,,,,,,,,,
107,55ac83ce-e804-4216-81e2-f88dafad2fef,message,"*<!channel>* DAILY PROJECTS UPDATE

The scanning team has been asked to take over putting together the ECV daily updates (<https://www.endcoronavirus.org/daily-update>) *any team members with python/tableau experience please contact me asap*. Our current active projects:

1 Project(s) Requested. _*These projects need leads/teams to get them off the ground! Sign up under the relevant post in <#C011PFC8J21|analytics-scanning-portal> and contact <@UUPTPUHCK> to get started.*_ Here are their descriptions:
Pandemic Management Documentation (Due Date 4/22/2020)


1 Project(s) with Assigned Team Lead. *_These projects need mini-team members_. _Contact the mini-team lead or post on the relevant thread in <#C011PFC8J21|analytics-scanning-portal> to jump onboard one of these projects._* Here are their descriptions:
Zoning guidance for Zone-owners (Team Lead <@UUPTPUHCK>, OVERDUE)
How you can help: Look up articles on countries that only have shutdowns of select regions/cities and how they manage travel in and out of quarantined areas e.g. is it allowed? Sanitation measures used? <https://necsi-edu.slack.com/archives/C011PFC8J21/p1587146988019400|Post in this thread>


3 Project(s) with Assigned Team Members. *_They might need more help, ask the mini-team lead or check out the relevant thread on <#C011PFC8J21|analytics-scanning-portal>_.* Here are their descriptions:
US COVID-19 testing locations by States and Counties (Team Lead <@U011XAHHD7G>, Due Date 4/30/2020)
How you can help: Work on filling in <https://docs.google.com/spreadsheets/d/1R4CDPiDMIKHcgZzlHcEcXKdtoHmS4p2uIIpf_eKrzoI/edit#gid=0|this sheet> or share potentially useful information (e.g. testing sites databases) on <https://necsi-edu.slack.com/archives/C011PFC8J21/p1587130549018700|this thread>. This is a *top priority project.* Primary use will be from the covid-19 scientific database team to help staff these locations and provide additional scientific support. Multiple secondary uses for other projects who also need these details for data tracking, or communicating with the local area. *Contact Sarah to jump on board!*

Mapping the Virus and InfoTech Divide (Team Lead <@U010K8GMXSS>, Due Date 4/30/2020)
How you can help: Find publicly available datasets that track internet usage at the smallest geographic unit possible (counties, provinces/states, etc.) and share links to them on <https://necsi-edu.slack.com/archives/C011PFC8J21/p1587071857018600|this thread>

Shutdown/Border Closing and Deaths (Team Lead <@UUPTPUHCK>, Due Date 4/20/2020)
How you can help: <https://docs.google.com/spreadsheets/d/1j6VhMtYny3gjwJa37hxbgiZuRvN1b2wN8f9kFlIUGqY/edit#gid=0|Fill in in this sheet>. I've been using <https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports|WHO situation reports> to find dates of first local transmission for the most part, shutdown/border closure dates can be obtained from the <https://www.acaps.org/covid19-government-measures-dataset|ACAPS dataset>, and death numbers can be acquired from Johns Hopkins data. Contact Andrew if you need help navigating these datasets, otherwise it's a simple plug-and-chug operation.

Long term effects of Covid -19 infection (No specific lead but lots of work done by <@U01110U5YRL>, Due Date 4/26/2020)
How you can help: Add to the links being posted on <https://necsi-edu.slack.com/archives/C0100TMK58V/p1587221304052700|this thread>


1 Project(s) with Research Complete. Here are their descriptions:
Effect of implementing/lifting key measures over time (Due Date 4/21/2020)
*Please report your findings!*",zamorajandrew,1587503370.127900,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'hFp', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'broadcast', 'range': 'channel', 'style': {'bold': True}}, {'type': 'text', 'text': '\xa0DAILY PROJECTS UPDATE\n\nThe scanning team has been asked to take over putting together the ECV daily updates ('}, {'type': 'link', 'url': 'https://www.endcoronavirus.org/daily-update'}, {'type': 'text', 'text': ') '}, {'type': 'text', 'text': 'any team members with python/tableau experience please contact me asap', 'style': {'bold': True}}, {'type': 'text', 'text': '. Our current active projects:\n\n1 Project(s) Requested.\xa0'}, {'type': 'text', 'text': 'These projects need leads/teams to get them off the ground! Sign up under the relevant post in\xa0', 'style': {'bold': True, 'italic': True}}, {'type': 'channel', 'channel_id': 'C011PFC8J21', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '\xa0and contact\xa0', 'style': {'bold': True, 'italic': True}}, {'type': 'user', 'user_id': 'UUPTPUHCK', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '\xa0to get started.', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '\xa0Here are their descriptions:\nPandemic Management Documentation (Due Date 4/22/2020)\n\n\n1 Project(s) with Assigned Team Lead.\xa0'}, {'type': 'text', 'text': 'These projects need mini-team members', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '.\xa0', 'style': {'bold': True}}, {'type': 'text', 'text': 'Contact the mini-team lead or post on the relevant thread in\xa0', 'style': {'bold': True, 'italic': True}}, {'type': 'channel', 'channel_id': 'C011PFC8J21', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '\xa0to jump onboard one of these projects.', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '\xa0Here are their descriptions:\nZoning guidance for Zone-owners (Team Lead\xa0'}, {'type': 'user', 'user_id': 'UUPTPUHCK'}, {'type': 'text', 'text': ', OVERDUE)\nHow you can help: Look up articles on countries that only have shutdowns of select regions/cities and how they manage travel in and out of quarantined areas e.g. is it allowed? Sanitation measures used?\xa0'}, {'type': 'link', 'url': 'https://necsi-edu.slack.com/archives/C011PFC8J21/p1587146988019400', 'text': 'Post in this thread'}, {'type': 'text', 'text': '\n\n\n3 Project(s) with Assigned Team Members.\xa0'}, {'type': 'text', 'text': 'They might need more help, ask the mini-team lead or check out the relevant thread on\xa0', 'style': {'bold': True, 'italic': True}}, {'type': 'channel', 'channel_id': 'C011PFC8J21', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '.', 'style': {'bold': True}}, {'type': 'text', 'text': '\xa0Here are their descriptions:\nUS COVID-19 testing locations by States and Counties (Team Lead\xa0'}, {'type': 'user', 'user_id': 'U011XAHHD7G'}, {'type': 'text', 'text': ', Due Date 4/30/2020)\nHow you can help: Work on filling in\xa0'}, {'type': 'link', 'url': 'https://docs.google.com/spreadsheets/d/1R4CDPiDMIKHcgZzlHcEcXKdtoHmS4p2uIIpf_eKrzoI/edit#gid=0', 'text': 'this sheet'}, {'type': 'text', 'text': '\xa0or share potentially useful information (e.g. testing sites databases) on\xa0'}, {'type': 'link', 'url': 'https://necsi-edu.slack.com/archives/C011PFC8J21/p1587130549018700', 'text': 'this thread'}, {'type': 'text', 'text': '. This is a\xa0'}, {'type': 'text', 'text': 'top priority project.', 'style': {'bold': True}}, {'type': 'text', 'text': '\xa0Primary use will be from the covid-19 scientific database team to help staff these locations and provide additional scientific support. Multiple secondary uses for other projects who also need these details for data tracking, or communicating with the local area.\xa0'}, {'type': 'text', 'text': 'Contact Sarah to jump on board!', 'style': {'bold': True}}, {'type': 'text', 'text': '\n\nMapping the Virus and InfoTech Divide (Team Lead\xa0'}, {'type': 'user', 'user_id': 'U010K8GMXSS'}, {'type': 'text', 'text': ', Due Date 4/30/2020)\nHow you can help: Find publicly available datasets that track internet usage at the smallest geographic unit possible (counties, provinces/states, etc.) and share links to them on\xa0'}, {'type': 'link', 'url': 'https://necsi-edu.slack.com/archives/C011PFC8J21/p1587071857018600', 'text': 'this thread'}, {'type': 'text', 'text': '\n\nShutdown/Border Closing and Deaths (Team Lead\xa0'}, {'type': 'user', 'user_id': 'UUPTPUHCK'}, {'type': 'text', 'text': ', Due Date 4/20/2020)\nHow you can help:\xa0'}, {'type': 'link', 'url': 'https://docs.google.com/spreadsheets/d/1j6VhMtYny3gjwJa37hxbgiZuRvN1b2wN8f9kFlIUGqY/edit#gid=0', 'text': 'Fill in in this sheet'}, {'type': 'text', 'text': "". I've been using\xa0""}, {'type': 'link', 'url': 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/situation-reports', 'text': 'WHO situation reports'}, {'type': 'text', 'text': '\xa0to find dates of first local transmission for the most part, shutdown/border closure dates can be obtained from the\xa0'}, {'type': 'link', 'url': 'https://www.acaps.org/covid19-government-measures-dataset', 'text': 'ACAPS dataset'}, {'type': 'text', 'text': "", and death numbers can be acquired from Johns Hopkins data. Contact Andrew if you need help navigating these datasets, otherwise it's a simple plug-and-chug operation.\n\nLong term effects of Covid -19 infection (No specific lead but lots of work done by\xa0""}, {'type': 'user', 'user_id': 'U01110U5YRL'}, {'type': 'text', 'text': ', Due Date 4/26/2020)\nHow you can help: Add to the links being posted on\xa0'}, {'type': 'link', 'url': 'https://necsi-edu.slack.com/archives/C0100TMK58V/p1587221304052700', 'text': 'this thread'}, {'type': 'text', 'text': '\n\n\n1 Project(s) with Research Complete. Here are their descriptions:\nEffect of implementing/lifting key measures over time (Due Date 4/21/2020)\n'}, {'type': 'text', 'text': 'Please report your findings!', 'style': {'bold': True}}]}]}]",,,,,,,1587503370.127900,4.0,4.0,1587519662.138100,"['U010ERKTCAK', 'UUPTPUHCK', 'UV30T0PGS', 'UV0ETEM7W']",False,,,,,,,,,,,,,,
